municipality	municipality_code	postalcode_name	postal_code	year	count
København	101	København V	1753	2021	80
København	101	København V	1753	2022	84
København	101	København V	1753	2023	78
København	101	København V	1753	2024	76
København	101	København V	1753	2025	81
København	101	København V	1753	2026	80
København	101	København V	1754	2010	532
København	101	København V	1754	2011	547
København	101	København V	1754	2012	564
København	101	København V	1754	2013	578
København	101	København V	1754	2014	598
København	101	København V	1754	2015	591
København	101	København V	1754	2016	601
København	101	København V	1754	2017	584
København	101	København V	1754	2018	585
København	101	København V	1754	2019	615
København	101	København V	1754	2020	592
København	101	København V	1754	2021	590
København	101	København V	1754	2022	580
København	101	København V	1754	2023	572
København	101	København V	1754	2024	575
København	101	København V	1754	2025	581
København	101	København V	1754	2026	566
København	101	København V	1755	2010	94
København	101	København V	1755	2011	95
København	101	København V	1755	2012	105
København	101	København V	1755	2013	102
København	101	København V	1755	2014	98
København	101	København V	1755	2015	103
København	101	København V	1755	2016	103
København	101	København V	1755	2017	112
København	101	København V	1755	2018	101
København	101	København V	1755	2019	105
København	101	København V	1755	2020	104
København	101	København V	1755	2021	107
København	101	København V	1755	2022	106
København	101	København V	1755	2023	109
København	101	København V	1755	2024	102
København	101	København V	1755	2025	104
København	101	København V	1755	2026	100
København	101	København V	1756	2010	321
København	101	København V	1756	2011	350
København	101	København V	1756	2012	346
København	101	København V	1756	2013	346
København	101	København V	1756	2014	340
København	101	København V	1756	2015	350
København	101	København V	1756	2016	347
København	101	København V	1756	2017	345
København	101	København V	1756	2018	358
København	101	København V	1756	2019	345
København	101	København V	1756	2020	345
København	101	København V	1756	2021	354
København	101	København V	1756	2022	394
København	101	København V	1756	2023	425
København	101	København V	1756	2024	411
København	101	København V	1756	2025	424
København	101	København V	1756	2026	403
København	101	København V	1757	2010	209
